-1.351149439811706543e+00,-2.305366098880767822e-01
-1.125189304351806641e+00,1.026731729507446289e+00
5.305014252662658691e-01,2.081039428710937500e+00
3.057177960872650146e-01,7.128235101699829102e-01
-1.836067438125610352e+00,-3.052810132503509521e-01
-1.925461173057556152e+00,2.796086668968200684e-02
7.635028362274169922e-01,-1.975137293338775635e-01
-1.428838014602661133e+00,1.101319670677185059e+00
1.224593520164489746e+00,-3.107759654521942139e-01
1.297730565071105957e+00,-1.797812879085540771e-01
1.590629100799560547e+00,6.955705285072326660e-01
1.576271653175354004e-01,-6.311644315719604492e-01
-7.901561856269836426e-01,-9.974360466003417969e-03
-1.201606631278991699e+00,4.971099793910980225e-01
-4.458350539207458496e-01,6.957671046257019043e-02
2.213133871555328369e-01,-1.516096234321594238e+00
8.830859661102294922e-01,-2.539122402667999268e-01
-1.844914257526397705e-01,-1.408820390701293945e+00
-5.265007019042968750e-01,8.056017160415649414e-01
-4.215936362743377686e-01,2.836802005767822266e-01
-1.001661047339439392e-01,5.234404802322387695e-01
-5.802574753761291504e-01,-8.571782708168029785e-02
1.369027495384216309e+00,8.481376767158508301e-01
9.732187986373901367e-01,2.494419217109680176e-01
4.643207192420959473e-01,-2.676929533481597900e-01
-3.335368633270263672e-01,-1.021006405353546143e-01
8.336099982261657715e-01,3.306138515472412109e-01
-6.791026592254638672e-01,-4.548298418521881104e-01
-3.312560021877288818e-01,-9.473368525505065918e-02
8.008232712745666504e-01,-3.603744208812713623e-01
1.845487654209136963e-01,-1.557760238647460938e+00
2.176727294921875000e+00,-6.164036989212036133e-01
-6.548751592636108398e-01,-2.351813018321990967e-01
-9.707663208246231079e-02,6.350334286689758301e-01
2.648744881153106689e-01,-1.544914245605468750e+00
-1.316828727722167969e-01,8.670505285263061523e-01
7.065589725971221924e-02,-2.478217184543609619e-01
5.079435706138610840e-01,3.043990433216094971e-01
7.036894559860229492e-01,1.531591415405273438e+00
5.994827747344970703e-01,5.849291086196899414e-01
-1.098320245742797852e+00,2.241729795932769775e-01
1.416694372892379761e-02,-1.177708745002746582e+00
3.005701601505279541e-01,8.173605799674987793e-02
6.159601211547851562e-01,3.822854459285736084e-01
2.150263309478759766e+00,5.666307210922241211e-01
-3.564818501472473145e-01,5.525580048561096191e-02
6.567674875259399414e-01,3.664731383323669434e-01
1.004289388656616211e+00,-1.492301583290100098e+00
-7.347695231437683105e-01,-1.417547941207885742e+00
8.745079636573791504e-01,-7.630066871643066406e-01
-1.081197977066040039e+00,6.997002363204956055e-01
9.809110164642333984e-01,4.162515103816986084e-01
4.041472673416137695e-01,1.383255600929260254e+00
-1.712529063224792480e+00,-4.882536232471466064e-01
-9.479721784591674805e-01,-6.394605636596679688e-01
1.147490739822387695e+00,1.526239037513732910e+00
1.027877032756805420e-01,-1.075670719146728516e+00
-1.775256991386413574e+00,4.753897488117218018e-01
6.040313839912414551e-01,-8.066788911819458008e-01
8.542001247406005859e-01,3.146571516990661621e-01
-1.204652428627014160e+00,8.800225257873535156e-01
6.960398554801940918e-01,-8.109564781188964844e-01
1.105917841196060181e-01,-5.916337966918945312e-01
4.287330508232116699e-01,2.054316103458404541e-01
2.489380240440368652e-01,6.865323781967163086e-01
-1.216633439064025879e+00,-3.238886892795562744e-01
1.389676451683044434e+00,-1.159096837043762207e+00
-3.907048702239990234e-01,1.917992115020751953e+00
-5.836972594261169434e-01,-2.589413821697235107e-01
1.070881605148315430e+00,-1.326166689395904541e-01
2.617223858833312988e-01,1.484272718429565430e+00
-3.406682014465332031e-01,-6.855947971343994141e-01
8.655529022216796875e-01,6.813271641731262207e-01
3.490665256977081299e-01,-6.153643131256103516e-03
3.951435089111328125e-01,1.653253436088562012e-01
7.170307636260986328e-01,1.163891911506652832e+00
5.840554833412170410e-02,-5.715045928955078125e-01
1.244719326496124268e-01,-7.225213050842285156e-01
-2.623266875743865967e-01,2.593483924865722656e-01
7.089297771453857422e-01,-1.303467750549316406e+00
3.202409744262695312e-01,5.621411204338073730e-01
5.165271759033203125e-01,1.002869844436645508e+00
-1.266753315925598145e+00,5.304491519927978516e-01
7.491836547851562500e-01,1.408708691596984863e+00
2.185387015342712402e-01,7.052635550498962402e-01
2.103595435619354248e-01,-1.729147732257843018e-01
2.305939674377441406e+00,-9.040943384170532227e-01
1.636548042297363281e+00,-4.601883590221405029e-01
-8.601078391075134277e-02,1.631658077239990234e+00
7.750446796417236328e-01,-2.571147680282592773e+00
1.018005847930908203e+00,1.739328503608703613e+00
2.112799644470214844e+00,1.585329473018646240e-01
1.293137371540069580e-01,-6.391894817352294922e-01
-3.282855451107025146e-01,3.214870095252990723e-01
-5.247827768325805664e-01,1.093955993652343750e+00
-5.838006138801574707e-01,2.304668426513671875e-01
1.422558307647705078e+00,5.131006836891174316e-01
2.071883678436279297e+00,-2.811680734157562256e-01
3.145468533039093018e-01,1.692156076431274414e+00
-5.844188332557678223e-01,-1.225679397583007812e+00
2.345646321773529053e-01,-1.581713199615478516e+00
-7.656771540641784668e-01,-4.470562636852264404e-01
-3.133416175842285156e-01,1.194524168968200684e+00
-5.762155055999755859e-01,1.051634073257446289e+00
1.947691321372985840e+00,-1.206993341445922852e+00
1.274146795272827148e+00,1.750492691993713379e+00
-1.458940058946609497e-01,-1.274944663047790527e+00
-1.333271265029907227e+00,2.209083139896392822e-01
-2.643360495567321777e-01,-6.275486946105957031e-01
5.846887230873107910e-01,1.656713843345642090e+00
9.594857692718505859e-01,-2.609314024448394775e-01
9.832869768142700195e-01,-7.480884790420532227e-01
1.995894074440002441e+00,8.322047591209411621e-01
5.124860405921936035e-01,1.863966882228851318e-01
5.764508843421936035e-01,1.101035356521606445e+00
5.952240824699401855e-01,3.554323613643646240e-01
-3.801480829715728760e-01,-4.137357771396636963e-01
1.929722428321838379e-01,-6.677387952804565430e-01
-7.927643656730651855e-01,-1.236153960227966309e+00
-1.805949211120605469e-01,-5.329611301422119141e-01
