5.966992296323460065e-01,1.042170960444287697e+00
5.780335641767423427e-01,7.666275124773003213e-01
-8.104254827811436801e-01,5.430022961400682302e-01
8.503902929692767065e-01,5.579219593767174024e-01
-8.186235926021900866e-01,7.499486060967898160e-01
-5.013021724031403448e-01,6.935015094178654804e-01
-2.596740353241813182e-01,8.016247675440363318e-01
-1.240296208338972805e+00,3.017001495276769307e-01
1.198449772916058975e-02,1.262985559702347604e+00
7.375618276184848776e-01,7.477957931978185258e-01
7.498315542842112214e-01,5.155419034538186729e-01
1.344525382569531913e-01,9.875199747597250832e-01
1.067031454306687888e+00,3.842251145855821171e-01
-2.521825718605676947e-01,9.671000731441511400e-01
-1.014683899507313969e+00,3.968596074767742898e-01
-6.668072057847942435e-01,1.046094640288329103e+00
-8.027733825242974186e-01,7.627425174957158660e-01
4.830470638572371134e-01,8.833804447460169573e-01
4.553788520436889975e-01,6.661779953972808421e-01
1.037969740972797705e+00,-4.130896118993953453e-02
9.768789852916598404e-01,3.410006901434661231e-01
5.913044793204645933e-01,5.978693569794562013e-01
1.019634617850080915e-01,8.867814794604625961e-01
9.966046014700327693e-02,9.537015091589923221e-01
1.025602556259140652e+00,9.190745599649731423e-02
8.113894236051803766e-02,7.570803312755410852e-01
2.908797590323739524e-01,1.048194918848213586e+00
3.578823681687650082e-01,9.406014257717701943e-01
8.508336686113682212e-01,5.892653795842579534e-01
-7.763104215154177368e-01,8.306891577562285356e-01
2.072306474562068401e-01,1.208216319293627050e+00
-2.688731952579438422e-01,1.059191333211693342e+00
9.226621765756395366e-01,4.248972367979039766e-01
-4.277514621584957988e-01,9.680037950529135626e-01
-8.729108524375460698e-01,1.737471298214972870e-01
-4.122184192236816869e-01,8.264651939614100495e-01
-7.560285319867526832e-01,4.679433728263031611e-01
-1.340579366384209437e-01,8.989891648088766951e-01
7.696932906803775065e-01,5.696516858398386063e-01
-1.605583005503413707e-02,9.218258343612577566e-01
5.683042126531336058e-02,9.563442480237255294e-01
-7.562955151831300959e-01,7.226216229826358806e-01
5.947105833793634444e-01,9.799243703676077111e-01
7.903421425792578336e-01,5.416005761123315887e-01
-6.117686206303301066e-01,8.867061894134344868e-01
-6.731102329003153528e-01,7.167963950848776911e-01
-7.667009594338806133e-01,6.412030418738769999e-01
2.589526615839524148e-01,1.045395422294306043e+00
2.367484290521240653e-01,1.085180719114791748e+00
8.126713022268857722e-01,4.860764849907087681e-01
-8.828110597597826903e-01,4.202627598999044700e-01
1.024033688205693293e+00,2.631685288903304887e-01
-2.241989722599292134e-01,8.985301097904973000e-01
4.032933872836352851e-01,9.234870536158156229e-01
-1.844087950349282967e-01,8.012649621474059458e-01
-1.186779864583031585e-01,1.049767795214941346e+00
-4.893691295792542140e-01,8.130420815337491280e-01
4.530715762475614472e-01,9.032636516219950673e-01
1.089501299886419972e+00,2.690627448014026868e-01
-1.009846811936515820e+00,7.282968449500162311e-01
-6.046430915009745055e-01,6.543089220243025750e-01
6.979994662518375081e-01,7.294215685631166846e-01
1.947523647685237835e-01,9.417538559803890763e-01
3.297715701612192185e-01,7.761760186996697897e-01
1.264053605398235691e-01,9.685292695496039439e-01
8.998966799657994731e-01,8.125099113489371305e-01
-4.361117794598597386e-01,8.187436257413946983e-01
-1.493842453113966573e-01,9.695823115725691332e-01
-7.474356022115780096e-01,5.893013638240729435e-01
-5.563159003030839767e-01,9.659339922391265709e-01
1.083003530725607177e+00,-8.316260046701126271e-03
9.307738574181364521e-01,1.909495072974532193e-01
-2.286568900870795118e-01,1.106525633060793767e+00
9.254890482753679315e-01,2.276856808202608329e-01
6.114065323434528798e-01,6.655493931380580541e-01
7.804784718328920956e-01,7.788270639231342773e-01
5.972850922820754915e-01,8.482848619259878431e-01
-5.459403178853181604e-01,9.910825460613159610e-01
-3.683878633391176605e-01,8.081658110282508023e-01
-1.750353520172339139e-01,1.058541010810705174e+00
-1.193212975633708428e+00,9.712620448863205913e-02
-9.332917795277698714e-01,5.813530067110399546e-01
1.131545784945586774e-02,1.221577203695897840e+00
2.015385861905805709e-01,1.012898120184236861e+00
8.895783593110635490e-01,8.350761003182360920e-02
-6.164609309656181590e-01,8.049742049412824674e-01
1.050599158401891220e+00,-8.738565838361668503e-02
-1.814513670563687453e-01,1.180543257997845430e+00
7.284902440002085644e-01,8.062989225169757690e-01
1.132947204893627546e+00,3.142734422482475198e-02
-5.835354246094144326e-01,7.493214768408192894e-01
-5.089937107845425857e-01,8.705793602618138172e-01
9.247674682724903450e-01,4.921625413437626939e-01
-6.715138298300520336e-01,6.361381421401440805e-01
-3.919691861351130013e-01,8.928013894584863053e-01
-6.516271009977454565e-01,7.475108018043951086e-01
